,age,job,balance,housing,loan,contact,month,campaign,pdays,poutcome,deposit
2832,59,management,3428,yes,yes,cellular,nov,1,-1,unknown,no
5862,46,services,2948,no,no,cellular,nov,1,-1,unknown,yes
5820,57,admin.,1694,yes,no,telephone,nov,1,-1,unknown,no
3082,28,blue-collar,751,yes,no,cellular,jul,5,-1,unknown,yes
275,38,management,413,no,no,cellular,apr,1,179,failure,yes
2200,36,management,1898,yes,yes,unknown,may,1,-1,unknown,no
1631,42,blue-collar,213,yes,no,cellular,jul,3,-1,unknown,yes
5405,55,admin.,319,no,no,cellular,nov,3,-1,unknown,no
2204,36,services,335,yes,no,unknown,may,2,-1,unknown,no
681,35,blue-collar,2999,no,no,unknown,jun,6,-1,unknown,yes
2427,30,management,-250,yes,no,unknown,jun,6,-1,unknown,no
3567,34,services,22,yes,no,unknown,may,1,-1,unknown,no
1543,37,management,1027,yes,no,cellular,mar,1,152,success,yes
1499,32,technician,560,no,no,cellular,aug,4,-1,unknown,yes
222,40,admin.,1412,no,no,cellular,jul,3,-1,unknown,no
6702,30,blue-collar,673,yes,no,unknown,may,2,-1,unknown,no
4833,33,services,22,yes,no,unknown,may,1,-1,unknown,no
2453,32,blue-collar,897,yes,no,cellular,apr,3,322,failure,no
6712,37,services,144,yes,no,cellular,apr,2,-1,unknown,no
412,38,blue-collar,2467,no,no,cellular,jun,1,-1,unknown,yes
675,37,admin.,1314,yes,no,cellular,feb,4,210,failure,yes
5138,28,student,221,yes,no,cellular,may,1,-1,unknown,no
6810,34,services,-538,yes,no,unknown,may,1,-1,unknown,yes
5093,33,management,644,no,no,cellular,aug,2,-1,unknown,no
4982,38,management,2656,no,no,cellular,jul,2,-1,unknown,no
4039,31,services,1626,no,no,unknown,jul,1,-1,unknown,no
6573,53,management,50,yes,no,cellular,may,1,337,failure,yes
5410,52,management,4358,no,no,telephone,jul,7,-1,unknown,no
198,38,management,413,no,no,cellular,oct,2,183,success,yes
5295,30,technician,-280,yes,no,cellular,apr,2,266,failure,no
1693,46,unemployed,44,no,no,cellular,aug,1,-1,unknown,yes
4436,31,admin.,383,no,yes,cellular,feb,1,214,failure,no
4943,35,services,-504,no,no,cellular,jul,1,-1,unknown,no
5042,31,self-employed,144,yes,no,unknown,may,1,-1,unknown,yes
4922,29,blue-collar,922,yes,no,cellular,may,1,-1,unknown,no
3022,25,admin.,654,no,no,cellular,apr,1,-1,unknown,no
5196,42,technician,2036,yes,no,cellular,nov,2,-1,unknown,no
5911,42,admin.,527,no,yes,cellular,oct,1,185,success,yes
2094,36,management,1257,no,no,cellular,feb,9,101,other,no
2641,58,admin.,2160,yes,yes,cellular,may,1,-1,unknown,yes
171,45,technician,2403,no,no,cellular,nov,1,-1,unknown,no
159,52,technician,475,yes,no,cellular,jul,3,-1,unknown,no
4972,54,technician,136,no,yes,cellular,jul,4,-1,unknown,no
64,65,retired,1948,no,no,cellular,feb,2,-1,unknown,no
3326,44,blue-collar,794,yes,no,cellular,feb,1,252,other,no
4623,47,management,4556,yes,no,unknown,may,1,-1,unknown,no
4359,49,admin.,168,yes,yes,unknown,may,1,-1,unknown,yes
551,35,management,1496,yes,no,cellular,aug,4,-1,unknown,no
6202,31,services,414,yes,no,unknown,may,1,-1,unknown,no
2274,40,technician,2338,no,no,cellular,oct,2,-1,unknown,yes
2814,30,blue-collar,1165,yes,no,cellular,may,2,-1,unknown,no
3700,59,housemaid,88,yes,no,cellular,jul,5,-1,unknown,no
2673,27,admin.,451,yes,no,cellular,jul,1,-1,unknown,yes
2844,32,blue-collar,206,yes,no,unknown,may,2,-1,unknown,no
6652,31,blue-collar,369,yes,yes,unknown,may,2,-1,unknown,no
6582,40,technician,-28,yes,yes,unknown,may,2,-1,unknown,no
6861,33,admin.,891,no,no,cellular,may,2,-1,unknown,yes
2051,46,technician,0,no,no,cellular,nov,1,167,failure,yes
1799,42,blue-collar,273,no,no,unknown,jun,1,-1,unknown,no
802,38,technician,791,yes,no,unknown,may,2,-1,unknown,no
4078,53,management,12,no,no,cellular,aug,10,-1,unknown,no
1619,57,management,10583,no,no,cellular,sep,3,98,success,yes
1574,31,management,3384,no,no,cellular,sep,1,104,success,yes
6177,37,management,6771,no,no,cellular,mar,1,-1,unknown,yes
6906,32,management,3696,no,no,unknown,may,3,-1,unknown,no
1872,35,blue-collar,1949,yes,no,unknown,jun,3,-1,unknown,no
3205,32,services,-1139,yes,no,cellular,jul,1,-1,unknown,no
4603,39,admin.,150,no,no,cellular,jun,4,-1,unknown,yes
2436,28,admin.,136,no,no,cellular,jun,1,-1,unknown,yes
6049,60,blue-collar,7929,no,no,unknown,apr,1,-1,unknown,yes
6235,34,management,188,no,no,cellular,may,1,-1,unknown,no
4374,41,blue-collar,865,no,yes,unknown,may,5,-1,unknown,no
4448,25,blue-collar,101,no,yes,cellular,jul,3,-1,unknown,yes
5054,26,blue-collar,396,yes,no,unknown,may,1,-1,unknown,no
1020,27,blue-collar,567,no,no,cellular,nov,2,184,success,yes
4542,24,blue-collar,1033,yes,no,cellular,nov,1,-1,unknown,no
3345,53,technician,629,yes,no,cellular,may,1,-1,unknown,no
503,35,technician,2453,yes,no,cellular,aug,2,-1,unknown,no
2830,56,management,0,no,no,cellular,nov,2,-1,unknown,no
3589,35,unemployed,2228,no,no,unknown,jun,2,-1,unknown,no
2676,40,admin.,220,yes,no,cellular,may,2,-1,unknown,no
2107,74,retired,9480,no,no,cellular,apr,1,-1,unknown,yes
2348,32,admin.,200,no,no,cellular,sep,1,29,failure,yes
193,31,technician,120,no,no,cellular,aug,1,-1,unknown,yes
3897,44,unemployed,522,no,no,cellular,apr,1,-1,unknown,no
3831,31,management,1331,no,no,unknown,nov,1,-1,unknown,yes
4348,27,technician,0,no,yes,cellular,jul,1,-1,unknown,yes
3401,49,management,3237,yes,no,unknown,may,3,-1,unknown,no
4970,44,blue-collar,1371,no,no,cellular,may,3,363,other,no
1120,45,blue-collar,-443,yes,yes,cellular,apr,1,-1,unknown,yes
3447,29,management,941,yes,no,unknown,jun,11,-1,unknown,no
1266,36,management,6641,no,no,cellular,jul,4,-1,unknown,no
3122,61,management,985,no,no,cellular,aug,6,-1,unknown,yes
4451,32,management,81,yes,no,cellular,nov,1,-1,unknown,no
1861,38,technician,581,yes,no,unknown,may,1,-1,unknown,no
1671,27,technician,2,yes,yes,cellular,may,2,356,failure,yes
2283,38,management,1875,no,no,cellular,nov,1,-1,unknown,no
5058,35,admin.,181,yes,no,cellular,may,4,301,failure,no
324,69,retired,247,no,no,cellular,apr,2,-1,unknown,yes
1252,37,self-employed,1549,yes,no,unknown,jun,7,-1,unknown,no
5129,50,management,72,no,no,cellular,aug,13,-1,unknown,no
906,61,retired,523,no,no,cellular,aug,3,183,success,yes
2761,29,management,573,yes,yes,unknown,jun,4,-1,unknown,no
4566,50,technician,3117,no,no,cellular,nov,2,164,failure,no
1758,35,management,867,yes,no,cellular,nov,2,171,success,no
491,44,management,7818,no,no,cellular,may,1,-1,unknown,yes
4635,39,blue-collar,70,no,no,unknown,may,1,-1,unknown,yes
5974,30,services,292,yes,yes,cellular,apr,4,-1,unknown,no
4455,51,retired,1495,no,no,telephone,jul,4,-1,unknown,yes
6695,32,technician,963,no,no,cellular,aug,13,-1,unknown,no
1487,51,technician,2682,no,no,unknown,jun,1,-1,unknown,no
2868,35,management,26,no,no,cellular,apr,2,-1,unknown,yes
5402,45,blue-collar,-311,yes,no,unknown,may,1,-1,unknown,yes
3928,48,unemployed,201,no,no,cellular,aug,1,-1,unknown,yes
1668,32,technician,-770,yes,no,cellular,may,1,-1,unknown,yes
1781,42,blue-collar,149,yes,no,telephone,jul,3,-1,unknown,no
1826,52,management,31,no,no,cellular,mar,1,-1,unknown,yes
7013,72,retired,1129,no,no,cellular,aug,1,-1,unknown,yes
1740,24,admin.,299,yes,no,cellular,may,1,321,failure,no
5834,52,retired,2269,no,no,unknown,jun,1,-1,unknown,yes
2270,52,management,-970,yes,no,cellular,feb,1,-1,unknown,yes
4410,54,self-employed,0,no,yes,telephone,jul,2,-1,unknown,no
6559,59,technician,309,no,yes,cellular,jul,5,-1,unknown,no
2638,32,admin.,620,no,no,cellular,apr,2,343,failure,no
1324,52,management,291,no,no,cellular,aug,3,-1,unknown,no
592,31,unemployed,167,no,no,cellular,nov,1,-1,unknown,no
2763,39,technician,1524,no,no,cellular,apr,1,-1,unknown,yes
4133,37,admin.,1049,no,no,cellular,jul,5,-1,unknown,no
1069,44,self-employed,8,no,no,cellular,jul,4,-1,unknown,yes
1521,41,management,3016,yes,no,cellular,jul,3,-1,unknown,no
1257,29,blue-collar,975,yes,no,unknown,may,2,-1,unknown,no
1017,39,technician,2118,yes,no,cellular,apr,2,-1,unknown,no
1602,50,blue-collar,383,no,no,telephone,oct,2,-1,unknown,no
1959,40,blue-collar,665,yes,no,cellular,jul,1,-1,unknown,yes
5529,30,blue-collar,-390,yes,no,cellular,may,1,-1,unknown,no
5792,48,blue-collar,214,yes,yes,cellular,may,1,177,failure,yes
2450,45,management,237,yes,no,cellular,nov,1,-1,unknown,no
5126,34,management,1778,no,no,cellular,nov,1,162,failure,yes
1464,58,management,2155,no,yes,cellular,feb,2,92,success,yes
5559,45,management,483,no,no,cellular,feb,2,265,other,yes
1691,40,management,1509,no,no,cellular,may,1,58,failure,no
3908,34,management,589,no,no,cellular,apr,2,-1,unknown,yes
2084,35,management,644,yes,no,unknown,may,2,-1,unknown,no
5214,33,technician,2979,no,no,cellular,aug,2,437,failure,yes
1734,37,management,1113,no,no,cellular,sep,2,183,success,yes
992,36,management,909,yes,yes,cellular,jul,3,-1,unknown,no
5160,34,management,3031,no,no,cellular,aug,6,-1,unknown,no
2042,47,blue-collar,668,yes,no,cellular,may,6,354,success,no
5419,61,admin.,4608,no,no,cellular,mar,1,-1,unknown,yes
679,57,blue-collar,3109,no,no,cellular,sep,2,105,success,yes
5710,41,blue-collar,1236,yes,no,cellular,may,3,-1,unknown,yes
4438,33,management,71,no,no,cellular,nov,1,287,failure,no
3616,34,technician,1026,no,no,cellular,nov,1,100,failure,no
3846,46,admin.,2196,no,no,cellular,jul,5,-1,unknown,yes
3514,58,admin.,903,no,no,cellular,jan,1,-1,unknown,no
320,43,unemployed,983,yes,no,cellular,feb,1,-1,unknown,yes
4102,30,technician,1286,no,no,telephone,aug,12,-1,unknown,no
3590,46,technician,3455,yes,no,unknown,may,2,-1,unknown,no
1313,35,management,8000,no,no,cellular,may,1,90,success,yes
5385,48,technician,178,yes,no,unknown,jun,4,-1,unknown,no
4044,26,technician,515,no,no,cellular,may,1,-1,unknown,yes
3857,49,management,234,no,no,cellular,aug,6,-1,unknown,no
3690,46,management,361,yes,no,unknown,may,7,-1,unknown,no
2192,46,technician,3308,no,no,cellular,jul,2,-1,unknown,yes
5532,34,management,133,yes,no,unknown,may,1,-1,unknown,no
5090,31,self-employed,322,yes,no,unknown,may,1,-1,unknown,no
5788,32,technician,2556,no,no,cellular,aug,3,-1,unknown,no
4483,38,services,-349,yes,no,cellular,apr,2,328,failure,no
815,29,student,2929,no,no,cellular,aug,1,-1,unknown,no
5517,44,self-employed,1070,yes,no,cellular,nov,1,91,success,yes
5864,37,admin.,1000,yes,no,cellular,mar,1,-1,unknown,yes
4226,42,management,1272,yes,no,cellular,may,1,169,failure,no
6388,40,technician,1270,no,no,cellular,apr,2,-1,unknown,no
5501,42,technician,-106,yes,no,unknown,may,1,-1,unknown,no
4257,35,unknown,634,no,no,cellular,jul,2,-1,unknown,no
6616,35,blue-collar,1177,no,no,cellular,jun,4,-1,unknown,yes
4530,37,services,6089,yes,no,cellular,may,2,-1,unknown,yes
3666,38,technician,508,yes,yes,cellular,aug,2,-1,unknown,yes
5875,59,admin.,1575,yes,no,cellular,aug,11,-1,unknown,yes
3254,58,housemaid,1310,yes,yes,cellular,jul,2,-1,unknown,no
3963,34,technician,513,yes,no,cellular,may,3,169,other,no
531,35,blue-collar,3623,no,no,telephone,oct,1,-1,unknown,yes
1005,44,management,12,yes,no,cellular,nov,2,-1,unknown,no
5591,48,unemployed,817,no,no,cellular,jul,3,183,success,yes
1076,35,unemployed,1,yes,no,cellular,jul,8,-1,unknown,no
78,33,blue-collar,19,yes,no,cellular,feb,1,271,other,no
4158,33,management,23,yes,yes,cellular,feb,1,-1,unknown,no
6111,46,blue-collar,1144,yes,no,cellular,feb,2,129,other,yes
242,32,technician,473,no,yes,cellular,may,3,-1,unknown,yes
5491,29,blue-collar,940,yes,yes,cellular,may,1,-1,unknown,yes
6775,35,management,431,no,no,cellular,aug,2,397,failure,yes
2872,35,admin.,182,yes,no,unknown,jun,1,-1,unknown,no
4405,34,blue-collar,3043,yes,yes,cellular,nov,1,-1,unknown,yes
632,35,entrepreneur,1859,yes,no,cellular,jul,2,-1,unknown,no
5569,28,management,5474,no,no,cellular,jul,5,-1,unknown,yes
1483,52,self-employed,517,no,no,cellular,aug,4,-1,unknown,no
2422,55,blue-collar,49,yes,no,cellular,jul,4,-1,unknown,yes
4468,38,technician,1221,yes,yes,cellular,aug,7,-1,unknown,no
4028,35,technician,726,yes,no,cellular,may,1,-1,unknown,no
2596,32,blue-collar,180,yes,no,cellular,may,1,-1,unknown,no
6968,28,admin.,377,no,no,cellular,apr,1,-1,unknown,yes
6943,41,services,0,yes,no,unknown,may,2,-1,unknown,no
312,39,services,7066,yes,no,cellular,may,3,357,other,yes
2271,34,blue-collar,262,no,no,cellular,sep,2,106,success,yes
2433,78,retired,4807,no,no,telephone,oct,4,-1,unknown,yes
60,37,technician,5953,no,no,cellular,aug,1,-1,unknown,no
5207,32,management,2431,yes,no,cellular,may,5,-1,unknown,yes
3764,47,management,288,no,no,cellular,oct,1,-1,unknown,yes
3662,46,management,273,yes,no,cellular,may,6,53,success,yes
6570,46,technician,0,yes,no,cellular,aug,5,-1,unknown,no
2086,30,admin.,10,yes,no,cellular,jul,2,-1,unknown,yes
588,44,entrepreneur,121,no,no,cellular,aug,1,-1,unknown,yes
3250,59,technician,10925,no,no,cellular,apr,1,-1,unknown,yes
4020,32,management,1742,no,no,unknown,jun,2,-1,unknown,no
4355,51,blue-collar,4695,no,no,cellular,aug,10,-1,unknown,no
3310,46,services,0,no,no,cellular,aug,4,-1,unknown,no
3875,59,technician,1,no,no,cellular,apr,2,378,failure,yes
22,38,entrepreneur,1438,no,no,cellular,nov,5,-1,unknown,no
3106,46,technician,3434,no,yes,cellular,feb,1,-1,unknown,yes
6394,44,admin.,777,yes,no,cellular,may,3,350,failure,no
109,57,entrepreneur,1153,yes,yes,unknown,jun,6,-1,unknown,no
61,57,retired,1269,no,no,cellular,aug,1,-1,unknown,yes
2208,34,technician,2838,yes,no,cellular,may,3,-1,unknown,yes
961,52,management,4,no,yes,cellular,jul,9,-1,unknown,no
3285,44,technician,1262,yes,no,unknown,may,11,-1,unknown,yes
858,38,management,1704,no,no,cellular,sep,1,-1,unknown,no
3979,38,management,-239,yes,no,unknown,jun,2,-1,unknown,no
3821,24,blue-collar,9883,no,no,cellular,jul,5,-1,unknown,yes
2375,51,management,1573,no,no,cellular,aug,18,-1,unknown,no
3146,34,management,76,yes,no,cellular,may,2,371,failure,yes
3678,32,management,3283,no,no,cellular,aug,2,191,success,yes
2456,46,admin.,596,yes,no,cellular,apr,3,-1,unknown,no
1887,40,management,858,no,no,cellular,oct,2,-1,unknown,yes
157,45,management,1199,no,no,telephone,feb,2,-1,unknown,no
1763,36,management,2161,no,no,cellular,sep,2,183,success,yes
6838,34,admin.,1504,yes,no,unknown,may,3,-1,unknown,no
1611,34,management,443,no,no,cellular,jun,3,-1,unknown,yes
1102,59,retired,-341,no,yes,cellular,jul,3,-1,unknown,no
652,31,student,216,no,no,cellular,jun,1,-1,unknown,no
6632,37,admin.,10465,no,no,unknown,jun,6,-1,unknown,no
3954,31,management,3160,yes,no,cellular,apr,2,-1,unknown,yes
4280,48,blue-collar,1670,no,no,unknown,jun,1,-1,unknown,no
6157,51,services,8806,yes,no,unknown,may,1,-1,unknown,no
4928,57,retired,734,no,no,cellular,aug,4,-1,unknown,yes
2512,31,management,3,yes,yes,cellular,feb,1,-1,unknown,yes
4843,45,technician,144,yes,yes,cellular,jul,4,-1,unknown,no
1645,42,blue-collar,452,yes,no,cellular,nov,2,-1,unknown,no
1482,36,management,2944,no,no,cellular,aug,8,-1,unknown,yes
3712,41,blue-collar,732,yes,no,unknown,may,1,-1,unknown,no
4091,35,management,0,yes,no,unknown,jun,1,-1,unknown,no
4486,35,technician,4922,yes,no,cellular,nov,4,201,other,yes
416,33,blue-collar,395,yes,no,unknown,jun,1,-1,unknown,no
5334,29,services,192,no,no,cellular,jan,4,-1,unknown,no
932,58,blue-collar,3027,yes,no,cellular,apr,1,-1,unknown,yes
4549,36,management,495,no,no,cellular,aug,3,97,success,yes
2318,41,admin.,1395,yes,yes,cellular,may,1,308,failure,no
3024,45,blue-collar,-184,yes,no,cellular,may,3,170,failure,yes
3551,41,blue-collar,720,no,yes,cellular,jul,1,-1,unknown,yes
2052,48,technician,113,no,yes,cellular,jul,1,-1,unknown,no
5074,34,management,757,no,no,cellular,aug,4,-1,unknown,no
3443,41,blue-collar,2413,no,no,unknown,jun,3,-1,unknown,no
4058,32,blue-collar,258,yes,no,cellular,may,2,-1,unknown,no
2445,32,technician,1097,yes,no,unknown,may,2,-1,unknown,no
3108,72,retired,0,no,no,cellular,oct,3,-1,unknown,yes
807,58,blue-collar,3109,no,no,cellular,jun,1,287,success,yes
3627,59,blue-collar,0,yes,no,unknown,may,1,-1,unknown,no
6048,33,technician,5641,no,no,cellular,aug,2,-1,unknown,no
5366,33,blue-collar,-112,yes,no,unknown,may,1,-1,unknown,no
711,42,management,7560,no,no,cellular,jan,1,-1,unknown,yes
2945,55,management,7803,no,no,cellular,jan,1,-1,unknown,yes
3692,36,management,1655,yes,no,cellular,nov,2,-1,unknown,no
4672,53,management,527,yes,no,cellular,jul,3,-1,unknown,no
3866,30,technician,925,no,no,cellular,nov,1,-1,unknown,no
5217,59,blue-collar,337,no,no,unknown,jun,4,-1,unknown,no
3667,38,technician,631,yes,no,cellular,aug,2,-1,unknown,no
738,36,entrepreneur,0,no,no,unknown,jun,3,-1,unknown,no
309,29,unemployed,70,no,no,cellular,may,1,-1,unknown,yes
2932,42,blue-collar,-68,yes,yes,unknown,may,1,-1,unknown,no
6244,51,blue-collar,1432,no,no,cellular,jul,1,-1,unknown,no
6642,36,blue-collar,2103,no,yes,unknown,jun,1,-1,unknown,no
2722,30,self-employed,2666,no,no,cellular,aug,2,93,success,yes
6549,32,services,2459,yes,yes,unknown,may,1,-1,unknown,no
2365,31,technician,26,no,yes,cellular,nov,1,127,other,yes
1548,48,blue-collar,-254,no,yes,cellular,aug,4,-1,unknown,no
1814,70,retired,2346,no,no,cellular,feb,1,184,failure,yes
3496,32,services,6983,no,no,cellular,aug,1,-1,unknown,yes
2390,26,management,1177,no,no,cellular,oct,1,-1,unknown,no
326,36,services,526,yes,no,cellular,apr,2,324,other,no
2610,51,management,-461,yes,no,unknown,may,2,-1,unknown,no
3457,20,student,1819,no,no,cellular,apr,3,-1,unknown,yes
4031,59,technician,0,no,no,cellular,aug,2,-1,unknown,no
4192,31,management,0,yes,no,cellular,sep,1,-1,unknown,no
6201,29,management,1566,yes,no,unknown,jun,1,-1,unknown,no
4172,36,management,495,no,no,cellular,mar,3,182,success,yes
6919,28,management,80,no,no,cellular,oct,2,146,failure,yes
4847,25,blue-collar,52,yes,no,unknown,jun,2,-1,unknown,yes
867,28,management,258,no,yes,cellular,apr,1,-1,unknown,no
2353,54,unemployed,582,yes,no,cellular,may,5,372,failure,yes
5729,33,technician,6843,no,no,cellular,nov,1,100,other,yes
653,35,management,123,yes,no,unknown,may,3,-1,unknown,no
3276,38,services,322,yes,no,unknown,may,1,-1,unknown,no
3699,32,blue-collar,254,yes,no,cellular,nov,3,-1,unknown,yes
547,55,management,0,no,no,cellular,nov,3,187,failure,no
2690,24,blue-collar,1222,yes,no,cellular,apr,1,-1,unknown,no
6743,50,technician,1838,yes,yes,cellular,aug,8,-1,unknown,no
5200,30,self-employed,578,yes,no,unknown,jun,4,-1,unknown,no
6339,28,unemployed,236,no,no,cellular,feb,3,-1,unknown,no
5953,28,blue-collar,1735,yes,no,cellular,apr,1,-1,unknown,no
1368,42,blue-collar,260,yes,no,telephone,jul,2,-1,unknown,no
2544,42,management,283,yes,no,cellular,jul,1,-1,unknown,yes
2302,41,management,144,no,no,cellular,feb,3,-1,unknown,no
494,68,retired,445,no,no,cellular,feb,1,-1,unknown,yes
1849,35,admin.,725,yes,no,cellular,nov,7,133,failure,no
6088,55,housemaid,1563,yes,no,cellular,nov,2,-1,unknown,no
4529,30,management,1675,no,no,cellular,sep,1,-1,unknown,no
2665,23,student,151,yes,no,unknown,may,1,-1,unknown,no
6109,43,admin.,71,no,no,unknown,may,5,-1,unknown,no
1618,23,admin.,252,yes,no,cellular,may,1,-1,unknown,no
512,36,management,2646,no,no,cellular,oct,1,182,success,yes
569,41,admin.,338,yes,no,unknown,may,1,-1,unknown,no
6403,41,management,5561,no,no,cellular,aug,2,-1,unknown,yes
6459,28,blue-collar,674,yes,no,telephone,may,4,-1,unknown,no
6772,31,technician,2363,yes,no,unknown,may,1,-1,unknown,no
5751,32,management,2360,no,no,cellular,feb,2,160,other,yes
2466,48,blue-collar,7408,no,yes,cellular,feb,2,-1,unknown,no
1382,51,technician,825,no,no,cellular,nov,3,-1,unknown,yes
4299,31,management,78,yes,no,cellular,jul,2,-1,unknown,no
2393,32,blue-collar,225,yes,no,cellular,apr,1,150,failure,yes
5553,45,admin.,236,no,no,cellular,aug,2,-1,unknown,yes
83,55,management,0,no,no,cellular,aug,4,-1,unknown,yes
4751,67,retired,2027,no,no,cellular,mar,2,-1,unknown,yes
3921,24,blue-collar,3,yes,no,cellular,may,1,-1,unknown,no
4867,52,technician,36,yes,no,unknown,may,1,-1,unknown,no
5676,54,technician,10185,no,no,cellular,feb,1,186,success,yes
466,32,management,0,yes,no,cellular,apr,3,-1,unknown,yes
1859,43,technician,4844,yes,no,cellular,nov,1,-1,unknown,no
3068,33,unemployed,438,yes,yes,unknown,may,1,-1,unknown,no
5063,58,management,5914,no,no,unknown,jun,4,-1,unknown,no
1280,31,management,0,yes,yes,cellular,may,3,352,failure,no
4488,49,services,653,no,no,cellular,aug,2,-1,unknown,no
3472,49,blue-collar,-167,no,no,cellular,jul,1,-1,unknown,no
